,Month_Year,State,County,value,PR_State
25940,2020-12-01,IN,Delaware,205565,US
25941,2020-12-01,IN,Dubois,111735,US
25942,2020-12-01,IN,Elkhart,650756,US
25943,2020-12-01,IN,Fayette,63486,US
25944,2020-12-01,IN,Floyd,134437,US
25945,2020-12-01,IN,Fountain,38938,US
25946,2020-12-01,IN,Franklin,31642,US
25947,2020-12-01,IN,Fulton,36980,US
25948,2020-12-01,IN,Gibson,81368,US
25949,2020-12-01,IN,Grant,141397,US
25950,2020-12-01,IN,Greene,49130,US
25951,2020-12-01,IN,Hamilton,610560,US
25952,2020-12-01,IN,Hancock,130029,US
25953,2020-12-01,IN,Harrison,66319,US
25954,2020-12-01,IN,Hendricks,290537,US
25955,2020-12-01,IN,Henry,108490,US
25956,2020-12-01,IN,Howard,169774,US
25957,2020-12-01,IN,Huntington,61851,US
25958,2020-12-01,IN,Jackson,100925,US
25959,2020-12-01,IN,Jasper,65308,US
25960,2020-12-01,IN,Jay,42386,US
25961,2020-12-01,IN,Jefferson,54954,US
25962,2020-12-01,IN,Jennings,44153,US
25963,2020-12-01,IN,Johnson,307793,US
25964,2020-12-01,IN,Knox,78666,US
25965,2020-12-01,IN,Kosciusko,187322,US
25966,2020-12-01,IN,LaGrange,56880,US
25967,2020-12-01,IN,LaPorte,197012,US
25968,2020-12-01,IN,Lake,1097788,US
25969,2020-12-01,IN,Lawrence,82246,US
25970,2020-12-01,IN,Madison,230321,US
25971,2020-12-01,IN,Marion,1861725,US
25972,2020-12-01,IN,Marshall,124091,US
25973,2020-12-01,IN,Martin,15182,US
25974,2020-12-01,IN,Miami,72538,US
25975,2020-12-01,IN,Monroe,219364,US
25976,2020-12-01,IN,Montgomery,71367,US
25977,2020-12-01,IN,Morgan,107870,US
25978,2020-12-01,IN,Newton,22884,US
25979,2020-12-01,IN,Noble,108226,US
25980,2020-12-01,IN,Ohio,9851,US
25981,2020-12-01,IN,Orange,30736,US
25982,2020-12-01,IN,Owen,32153,US
25983,2020-12-01,IN,Parke,30915,US
25984,2020-12-01,IN,Perry,32423,US
25985,2020-12-01,IN,Pike,23221,US
25986,2020-12-01,IN,Porter,343195,US
25987,2020-12-01,IN,Posey,49855,US
25988,2020-12-01,IN,Pulaski,21109,US
25989,2020-12-01,IN,Putnam,61672,US
25990,2020-12-01,IN,Randolph,52514,US
25991,2020-12-01,IN,Ripley,64635,US
25992,2020-12-01,IN,Rush,29879,US
25993,2020-12-01,IN,Scott,50687,US
25994,2020-12-01,IN,Shelby,110021,US
25995,2020-12-01,IN,Spencer,37100,US
25996,2020-12-01,IN,St. Joseph,677651,US
25997,2020-12-01,IN,Starke,41146,US
25998,2020-12-01,IN,Steuben,66785,US
25999,2020-12-01,IN,Sullivan,43907,US
26000,2020-12-01,IN,Switzerland,12201,US
26001,2020-12-01,IN,Tippecanoe,392646,US
26002,2020-12-01,IN,Tipton,27294,US
26003,2020-12-01,IN,Union,12939,US
26004,2020-12-01,IN,Vanderburgh,405936,US
26005,2020-12-01,IN,Vermillion,30754,US
26006,2020-12-01,IN,Vigo,250001,US
26007,2020-12-01,IN,Wabash,71845,US
26008,2020-12-01,IN,Warren,12564,US
26009,2020-12-01,IN,Warrick,136262,US
26010,2020-12-01,IN,Washington,36101,US
26011,2020-12-01,IN,Wayne,150597,US
26012,2020-12-01,IN,Wells,53486,US
26013,2020-12-01,IN,White,59349,US
26014,2020-12-01,IN,Whitley,63946,US
26015,2020-12-01,KS,Allen,15691,US
26016,2020-12-01,KS,Anderson,14191,US
26017,2020-12-01,KS,Atchison,33284,US
26018,2020-12-01,KS,Barber,7412,US
26019,2020-12-01,KS,Barton,60446,US
26020,2020-12-01,KS,Bourbon,23155,US
26021,2020-12-01,KS,Brown,28261,US
26022,2020-12-01,KS,Butler,135215,US
26023,2020-12-01,KS,Chase,5728,US
26024,2020-12-01,KS,Chautauqua,3761,US
26025,2020-12-01,KS,Cherokee,44474,US
26026,2020-12-01,KS,Cheyenne,7494,US
26027,2020-12-01,KS,Clark,5265,US
26028,2020-12-01,KS,Clay,16792,US
26029,2020-12-01,KS,Cloud,23401,US
26030,2020-12-01,KS,Coffey,12655,US
26031,2020-12-01,KS,Comanche,3728,US
26032,2020-12-01,KS,Cowley,64275,US
26033,2020-12-01,KS,Crawford,89863,US
26034,2020-12-01,KS,Decatur,6804,US
26035,2020-12-01,KS,Dickinson,29954,US
26036,2020-12-01,KS,Doniphan,18920,US
26037,2020-12-01,KS,Douglas,174590,US
26038,2020-12-01,KS,Edwards,6015,US
26039,2020-12-01,KS,Elk,2442,US
26040,2020-12-01,KS,Ellis,89853,US
26041,2020-12-01,KS,Ellsworth,28273,US
26042,2020-12-01,KS,Finney,160851,US
26043,2020-12-01,KS,Ford,152279,US
26044,2020-12-01,KS,Franklin,43690,US
26045,2020-12-01,KS,Geary,43621,US
26046,2020-12-01,KS,Gove,9870,US
26047,2020-12-01,KS,Graham,5854,US
26048,2020-12-01,KS,Grant,26812,US
26049,2020-12-01,KS,Gray,14928,US
26050,2020-12-01,KS,Greeley,2775,US
26051,2020-12-01,KS,Greenwood,10631,US
26052,2020-12-01,KS,Hamilton,5376,US
26053,2020-12-01,KS,Harper,11622,US
26054,2020-12-01,KS,Harvey,68632,US
26055,2020-12-01,KS,Haskell,10080,US
26056,2020-12-01,KS,Hodgeman,4734,US
26057,2020-12-01,KS,Jackson,27507,US
26058,2020-12-01,KS,Jefferson,29385,US
26059,2020-12-01,KS,Jewell,3832,US
26060,2020-12-01,KS,Johnson,1029145,US
26061,2020-12-01,KS,Kearny,13968,US
26062,2020-12-01,KS,Kingman,14993,US
26063,2020-12-01,KS,Kiowa,4017,US
26064,2020-12-01,KS,Labette,41810,US
26065,2020-12-01,KS,Lane,2980,US
26066,2020-12-01,KS,Leavenworth,138387,US
26067,2020-12-01,KS,Lincoln,4705,US
26068,2020-12-01,KS,Linn,12634,US
26069,2020-12-01,KS,Logan,8039,US
26070,2020-12-01,KS,Lyon,94609,US
26071,2020-12-01,KS,Marion,17115,US
26072,2020-12-01,KS,Marshall,23163,US
26073,2020-12-01,KS,McPherson,61954,US
26074,2020-12-01,KS,Meade,10972,US
26075,2020-12-01,KS,Miami,43117,US
26076,2020-12-01,KS,Mitchell,9945,US
26077,2020-12-01,KS,Montgomery,50169,US
26078,2020-12-01,KS,Morris,9518,US
26079,2020-12-01,KS,Morton,5804,US
26080,2020-12-01,KS,Nemaha,38372,US
26081,2020-12-01,KS,Neosho,29081,US
26082,2020-12-01,KS,Ness,9786,US
26083,2020-12-01,KS,Norton,36295,US
26084,2020-12-01,KS,Osage,21075,US
26085,2020-12-01,KS,Osborne,4250,US
26086,2020-12-01,KS,Ottawa,10534,US
26087,2020-12-01,KS,Pawnee,26378,US
26088,2020-12-01,KS,Phillips,16298,US
26089,2020-12-01,KS,Pottawatomie,26541,US
26090,2020-12-01,KS,Pratt,18857,US
26091,2020-12-01,KS,Rawlins,8737,US
26092,2020-12-01,KS,Reno,192470,US
26093,2020-12-01,KS,Republic,14848,US
26094,2020-12-01,KS,Rice,19631,US
26095,2020-12-01,KS,Riley,133452,US
26096,2020-12-01,KS,Rooks,13146,US
26097,2020-12-01,KS,Rush,10079,US
26098,2020-12-01,KS,Russell,20430,US
26099,2020-12-01,KS,Saline,106215,US
26100,2020-12-01,KS,Scott,14119,US
26101,2020-12-01,KS,Sedgwick,1039433,US
26102,2020-12-01,KS,Seward,102683,US
26103,2020-12-01,KS,Shawnee,304878,US
26104,2020-12-01,KS,Sheridan,10867,US
26105,2020-12-01,KS,Sherman,15847,US
26106,2020-12-01,KS,Smith,5613,US
26107,2020-12-01,KS,Stafford,7614,US
26108,2020-12-01,KS,Stanton,4812,US
26109,2020-12-01,KS,Stevens,13670,US
26110,2020-12-01,KS,Sumner,33982,US
26111,2020-12-01,KS,Thomas,25884,US
26112,2020-12-01,KS,Trego,8156,US
26113,2020-12-01,KS,Wabaunsee,11184,US
26114,2020-12-01,KS,Wallace,4702,US
26115,2020-12-01,KS,Washington,11527,US
26116,2020-12-01,KS,Wichita,5323,US
26117,2020-12-01,KS,Wilson,15025,US
26118,2020-12-01,KS,Woodson,2810,US
26119,2020-12-01,KS,Wyandotte,418634,US
26120,2020-12-01,KY,Adair,31599,US
26121,2020-12-01,KY,Allen,29284,US
26122,2020-12-01,KY,Anderson,23396,US
26123,2020-12-01,KY,Ballard,6248,US
26124,2020-12-01,KY,Barren,71972,US
26125,2020-12-01,KY,Bath,12759,US
26126,2020-12-01,KY,Bell,48069,US
26127,2020-12-01,KY,Boone,196709,US
26128,2020-12-01,KY,Bourbon,22841,US
26129,2020-12-01,KY,Boyd,78379,US
26130,2020-12-01,KY,Boyle,48981,US
26131,2020-12-01,KY,Bracken,7155,US
26132,2020-12-01,KY,Breathitt,14991,US
26133,2020-12-01,KY,Breckinridge,16944,US
26134,2020-12-01,KY,Bullitt,112352,US
26135,2020-12-01,KY,Butler,21524,US
26136,2020-12-01,KY,Caldwell,24383,US
26137,2020-12-01,KY,Calloway,64816,US
26138,2020-12-01,KY,Campbell,118238,US
26139,2020-12-01,KY,Carlisle,8178,US
26140,2020-12-01,KY,Carroll,14067,US
26141,2020-12-01,KY,Carter,33593,US
26142,2020-12-01,KY,Casey,21448,US
26143,2020-12-01,KY,Christian,112717,US
26144,2020-12-01,KY,Clark,38566,US
26145,2020-12-01,KY,Clay,40815,US
26146,2020-12-01,KY,Clinton,19051,US
26147,2020-12-01,KY,Crittenden,9386,US
26148,2020-12-01,KY,Cumberland,9905,US
26149,2020-12-01,KY,Daviess,148825,US
26150,2020-12-01,KY,Edmonson,14766,US
26151,2020-12-01,KY,Elliott,22419,US
26152,2020-12-01,KY,Estill,17916,US
26153,2020-12-01,KY,Fayette,646840,US
26154,2020-12-01,KY,Fleming,16736,US
26155,2020-12-01,KY,Floyd,48514,US
26156,2020-12-01,KY,Franklin,57182,US
26157,2020-12-01,KY,Fulton,10341,US
26158,2020-12-01,KY,Gallatin,11459,US
26159,2020-12-01,KY,Garrard,25161,US
26160,2020-12-01,KY,Grant,31471,US
26161,2020-12-01,KY,Graves,70647,US
26162,2020-12-01,KY,Grayson,35121,US
26163,2020-12-01,KY,Green,19695,US
26164,2020-12-01,KY,Greenup,59008,US
26165,2020-12-01,KY,Hancock,11675,US
26166,2020-12-01,KY,Hardin,162265,US
26167,2020-12-01,KY,Harlan,38959,US
26168,2020-12-01,KY,Harrison,19145,US
26169,2020-12-01,KY,Hart,34133,US
26170,2020-12-01,KY,Henderson,79366,US
26171,2020-12-01,KY,Henry,21118,US
26172,2020-12-01,KY,Hickman,6385,US
26173,2020-12-01,KY,Hopkins,70672,US
26174,2020-12-01,KY,Jackson,23400,US
26175,2020-12-01,KY,Jefferson,1401781,US
26176,2020-12-01,KY,Jessamine,71199,US
26177,2020-12-01,KY,Johnson,30669,US
26178,2020-12-01,KY,Kenton,225637,US
26179,2020-12-01,KY,Knott,20504,US
26180,2020-12-01,KY,Knox,46541,US
26181,2020-12-01,KY,LaRue,22287,US
26182,2020-12-01,KY,Laurel,95760,US
26183,2020-12-01,KY,Lawrence,18041,US
26184,2020-12-01,KY,Lee,31065,US
26185,2020-12-01,KY,Leslie,12168,US
26186,2020-12-01,KY,Letcher,24123,US
26187,2020-12-01,KY,Lewis,20370,US
26188,2020-12-01,KY,Lincoln,35342,US
26189,2020-12-01,KY,Livingston,12883,US
26190,2020-12-01,KY,Logan,45897,US
26191,2020-12-01,KY,Lyon,8252,US
26192,2020-12-01,KY,Madison,155322,US
26193,2020-12-01,KY,Magoffin,19944,US
26194,2020-12-01,KY,Marion,41746,US
26195,2020-12-01,KY,Marshall,39440,US
26196,2020-12-01,KY,Martin,17570,US
26197,2020-12-01,KY,Mason,22924,US
26198,2020-12-01,KY,McCracken,116681,US
26199,2020-12-01,KY,McCreary,23464,US
26200,2020-12-01,KY,McLean,14959,US
26201,2020-12-01,KY,Meade,29186,US
26202,2020-12-01,KY,Menifee,5096,US
26203,2020-12-01,KY,Mercer,32924,US
26204,2020-12-01,KY,Metcalfe,16073,US
26205,2020-12-01,KY,Monroe,26216,US
26206,2020-12-01,KY,Montgomery,37262,US
26207,2020-12-01,KY,Morgan,13566,US
26208,2020-12-01,KY,Muhlenberg,51864,US
26209,2020-12-01,KY,Nelson,78962,US
26210,2020-12-01,KY,Nicholas,6660,US
26211,2020-12-01,KY,Ohio,40318,US
26212,2020-12-01,KY,Oldham,98984,US
26213,2020-12-01,KY,Owen,10152,US
26214,2020-12-01,KY,Owsley,8423,US
26215,2020-12-01,KY,Pendleton,16237,US
26216,2020-12-01,KY,Perry,41693,US
26217,2020-12-01,KY,Pike,74300,US
26218,2020-12-01,KY,Powell,18837,US
26219,2020-12-01,KY,Pulaski,85370,US
26220,2020-12-01,KY,Robertson,3551,US
26221,2020-12-01,KY,Rockcastle,22021,US
26222,2020-12-01,KY,Rowan,32219,US
26223,2020-12-01,KY,Russell,26717,US
26224,2020-12-01,KY,Scott,67034,US
26225,2020-12-01,KY,Shelby,82480,US
26226,2020-12-01,KY,Simpson,30652,US
26227,2020-12-01,KY,Spencer,26362,US
26228,2020-12-01,KY,Taylor,43631,US
26229,2020-12-01,KY,Todd,17313,US
26230,2020-12-01,KY,Trigg,16842,US
26231,2020-12-01,KY,Trimble,9349,US
26232,2020-12-01,KY,Union,26286,US
26233,2020-12-01,KY,Warren,273426,US
26234,2020-12-01,KY,Washington,23384,US
26235,2020-12-01,KY,Wayne,28318,US
26236,2020-12-01,KY,Webster,20397,US
26237,2020-12-01,KY,Whitley,68434,US
26238,2020-12-01,KY,Wolfe,7820,US
26239,2020-12-01,KY,Woodford,33307,US
26240,2020-12-01,LA,Acadia Parish ,141831,US
26241,2020-12-01,LA,Allen Parish ,70723,US
26242,2020-12-01,LA,Ascension Parish ,212425,US
26243,2020-12-01,LA,Assumption Parish ,36696,US
26244,2020-12-01,LA,Avoyelles Parish ,74393,US
26245,2020-12-01,LA,Beauregard Parish ,50985,US
26246,2020-12-01,LA,Bienville Parish ,31581,US
26247,2020-12-01,LA,Bossier Parish ,236366,US
26248,2020-12-01,LA,Caddo Parish ,485531,US
26249,2020-12-01,LA,Calcasieu Parish ,375959,US
26250,2020-12-01,LA,Caldwell Parish ,24392,US
26251,2020-12-01,LA,Cameron Parish ,10567,US
26252,2020-12-01,LA,Catahoula Parish ,22794,US
26253,2020-12-01,LA,Claiborne Parish ,27339,US
26254,2020-12-01,LA,Concordia Parish ,38244,US
26255,2020-12-01,LA,De Soto Parish ,47592,US
26256,2020-12-01,LA,East Baton Rouge Parish ,710729,US
26257,2020-12-01,LA,East Carroll Parish ,27653,US
26258,2020-12-01,LA,East Feliciana Parish ,71695,US
26259,2020-12-01,LA,Evangeline Parish ,71900,US
26260,2020-12-01,LA,Franklin Parish ,58407,US
26261,2020-12-01,LA,Grant Parish ,36858,US
26262,2020-12-01,LA,Iberia Parish ,132385,US
26263,2020-12-01,LA,Iberville Parish ,73772,US
26264,2020-12-01,LA,Jackson Parish ,39536,US
26265,2020-12-01,LA,Jefferson Davis Parish ,62853,US
26266,2020-12-01,LA,Jefferson Parish ,850040,US
26267,2020-12-01,LA,LaSalle Parish ,32522,US
26268,2020-12-01,LA,Lafayette Parish ,451009,US
26269,2020-12-01,LA,Lafourche Parish ,171263,US
26270,2020-12-01,LA,Lincoln Parish ,92560,US
26271,2020-12-01,LA,Livingston Parish ,232280,US
26272,2020-12-01,LA,Madison Parish ,36723,US
26273,2020-12-01,LA,Morehouse Parish ,55413,US
26274,2020-12-01,LA,Natchitoches Parish ,76578,US
26275,2020-12-01,LA,Orleans Parish ,569160,US
26276,2020-12-01,LA,Ouachita Parish ,372664,US
26277,2020-12-01,LA,Plaquemines Parish ,45559,US
26278,2020-12-01,LA,Pointe Coupee Parish ,51980,US
26279,2020-12-01,LA,Rapides Parish ,224443,US
26280,2020-12-01,LA,Red River Parish ,19180,US
26281,2020-12-01,LA,Richland Parish ,48661,US
26282,2020-12-01,LA,Sabine Parish ,56435,US
26283,2020-12-01,LA,St. Bernard Parish ,64565,US
26284,2020-12-01,LA,St. Charles Parish ,97071,US
26285,2020-12-01,LA,St. Helena Parish ,19109,US
26286,2020-12-01,LA,St. James Parish ,36027,US
26287,2020-12-01,LA,St. John the Baptist Parish ,71588,US
26288,2020-12-01,LA,St. Landry Parish ,181965,US
26289,2020-12-01,LA,St. Martin Parish ,101516,US
26290,2020-12-01,LA,St. Mary Parish ,83222,US
26291,2020-12-01,LA,St. Tammany Parish ,397530,US
26292,2020-12-01,LA,Tangipahoa Parish ,246995,US
26293,2020-12-01,LA,Tensas Parish ,7593,US
26294,2020-12-01,LA,Terrebonne Parish ,163796,US
26295,2020-12-01,LA,Union Parish ,49770,US
26296,2020-12-01,LA,Vermilion Parish ,94533,US
26297,2020-12-01,LA,Vernon Parish ,54884,US
26298,2020-12-01,LA,Washington Parish ,83971,US
26299,2020-12-01,LA,Webster Parish ,74420,US
26300,2020-12-01,LA,West Baton Rouge Parish ,49626,US
26301,2020-12-01,LA,West Carroll Parish ,24524,US
26302,2020-12-01,LA,West Feliciana Parish ,26901,US
26303,2020-12-01,LA,Winn Parish ,34905,US
26304,2020-12-01,MA,Barnstable,134634,US
26305,2020-12-01,MA,Berkshire,71975,US
26306,2020-12-01,MA,Bristol,852016,US
26307,2020-12-01,MA,Dukes,11814,US
26308,2020-12-01,MA,Essex,1472486,US
26309,2020-12-01,MA,Franklin,31997,US
26310,2020-12-01,MA,Hampden,665066,US
26311,2020-12-01,MA,Hampshire,95562,US
26312,2020-12-01,MA,Middlesex,1941570,US
26313,2020-12-01,MA,Norfolk,684548,US
26314,2020-12-01,MA,Plymouth,608632,US
26315,2020-12-01,MA,Suffolk,1443534,US
26316,2020-12-01,MA,Town and,17643,US
26317,2020-12-01,MA,Worcester,1099544,US
26318,2020-12-01,MD,Allegany,144878,US
26319,2020-12-01,MD,Anne Arundel,641607,US
26320,2020-12-01,MD,Baltimore,1067803,US
26321,2020-12-01,MD,Baltimore City ,881508,US
26322,2020-12-01,MD,Calvert,59638,US
26323,2020-12-01,MD,Caroline,36119,US
26324,2020-12-01,MD,Carroll,133111,US
26325,2020-12-01,MD,Cecil,90424,US
26326,2020-12-01,MD,Charles,163150,US
26327,2020-12-01,MD,Dorchester,36977,US
26328,2020-12-01,MD,Frederick,282153,US
26329,2020-12-01,MD,Garrett,36844,US
26330,2020-12-01,MD,Harford,229078,US
26331,2020-12-01,MD,Howard,303800,US
26332,2020-12-01,MD,Kent,18408,US
26333,2020-12-01,MD,Montgomery,1245477,US
26334,2020-12-01,MD,Prince George's,1500709,US
26335,2020-12-01,MD,Queen Anne's,42703,US
26336,2020-12-01,MD,Somerset,45423,US
26337,2020-12-01,MD,St. Mary's,85414,US
26338,2020-12-01,MD,Talbot,30498,US
26339,2020-12-01,MD,Washington,192631,US
26340,2020-12-01,MD,Wicomico,125194,US
26341,2020-12-01,MD,Worcester,55511,US
26342,2020-12-01,ME,Androscoggin,64184,US
26343,2020-12-01,ME,Aroostook,10613,US
26344,2020-12-01,ME,Cumberland,165413,US
26345,2020-12-01,ME,Franklin,10853,US
26346,2020-12-01,ME,Hancock,12903,US
26347,2020-12-01,ME,Kennebec,40408,US
26348,2020-12-01,ME,Knox,8609,US
26349,2020-12-01,ME,Lincoln,6842,US
26350,2020-12-01,ME,Oxford,23112,US
26351,2020-12-01,ME,Penobscot,44655,US
26352,2020-12-01,ME,Piscataquis,2526,US
26353,2020-12-01,ME,Sagadahoc,7908,US
26354,2020-12-01,ME,Somerset,18385,US
26355,2020-12-01,ME,Waldo,9573,US
26356,2020-12-01,ME,Washington,8084,US
26357,2020-12-01,ME,York,108636,US
26358,2020-12-01,MI,Alcona,9227,US
26359,2020-12-01,MI,Alger,8468,US
26360,2020-12-01,MI,Allegan,157986,US
26361,2020-12-01,MI,Alpena,30529,US
26362,2020-12-01,MI,Antrim,16987,US
26363,2020-12-01,MI,Arenac,16947,US
26364,2020-12-01,MI,Baraga,16477,US
26365,2020-12-01,MI,Barry,83031,US
26366,2020-12-01,MI,Bay,172186,US
26367,2020-12-01,MI,Benzie,17945,US
26368,2020-12-01,MI,Berrien,258831,US
26369,2020-12-01,MI,Branch,85963,US
26370,2020-12-01,MI,Calhoun,222005,US
26371,2020-12-01,MI,Cass,86664,US
26372,2020-12-01,MI,Charlevoix,23979,US
26373,2020-12-01,MI,Cheboygan,20250,US
26374,2020-12-01,MI,Chippewa,35176,US
26375,2020-12-01,MI,Clare,32299,US
26376,2020-12-01,MI,Clinton,106386,US
26377,2020-12-01,MI,Crawford,13127,US
26378,2020-12-01,MI,Delta,85587,US
26379,2020-12-01,MI,Dickinson,62602,US
26380,2020-12-01,MI,Eaton,126307,US
26381,2020-12-01,MI,Emmet,35109,US
26382,2020-12-01,MI,Genesee,591593,US
26383,2020-12-01,MI,Gladwin,32553,US
26384,2020-12-01,MI,Gogebic,29253,US
26385,2020-12-01,MI,Grand Traverse,80253,US
26386,2020-12-01,MI,Gratiot,65416,US
26387,2020-12-01,MI,Hillsdale,68473,US
26388,2020-12-01,MI,Houghton,57100,US
26389,2020-12-01,MI,Huron,39571,US
26390,2020-12-01,MI,Ingham,347882,US
26391,2020-12-01,MI,Ionia,93816,US
26392,2020-12-01,MI,Iosco,30672,US
26393,2020-12-01,MI,Iron,24128,US
26394,2020-12-01,MI,Isabella,94378,US
26395,2020-12-01,MI,Jackson,208979,US
26396,2020-12-01,MI,Kalamazoo,345857,US
26397,2020-12-01,MI,Kalkaska,13742,US
26398,2020-12-01,MI,Kent,1227985,US
26399,2020-12-01,MI,Keweenaw,2421,US
26400,2020-12-01,MI,Lake,8146,US
26401,2020-12-01,MI,Lapeer,107951,US
26402,2020-12-01,MI,Leelanau,16234,US
26403,2020-12-01,MI,Lenawee,110136,US
26404,2020-12-01,MI,Livingston,218145,US
26405,2020-12-01,MI,Luce,5667,US
26406,2020-12-01,MI,Mackinac,10855,US
26407,2020-12-01,MI,Macomb,1405147,US
26408,2020-12-01,MI,Manistee,15803,US
26409,2020-12-01,MI,Marquette,103109,US
26410,2020-12-01,MI,Mason,25635,US
26411,2020-12-01,MI,Mecosta,46748,US
26412,2020-12-01,MI,Menominee,47436,US
26413,2020-12-01,MI,Midland,111279,US
26414,2020-12-01,MI,Missaukee,11959,US
26415,2020-12-01,MI,Monroe,210073,US
26416,2020-12-01,MI,Montcalm,80824,US
26417,2020-12-01,MI,Montmorency,7765,US
26418,2020-12-01,MI,Muskegon,269187,US
26419,2020-12-01,MI,Newaygo,62838,US
26420,2020-12-01,MI,Oakland,1722771,US
26421,2020-12-01,MI,Oceana,45682,US
26422,2020-12-01,MI,Ogemaw,24169,US
26423,2020-12-01,MI,Ontonagon,9248,US
26424,2020-12-01,MI,Osceola,22524,US
26425,2020-12-01,MI,Oscoda,8217,US
26426,2020-12-01,MI,Otsego,28411,US
26427,2020-12-01,MI,Ottawa,521230,US
26428,2020-12-01,MI,Presque Isle,13404,US
26429,2020-12-01,MI,Roscommon,26233,US
26430,2020-12-01,MI,Saginaw,338543,US
26431,2020-12-01,MI,Sanilac,39085,US
26432,2020-12-01,MI,Schoolcraft,6317,US
26433,2020-12-01,MI,Shiawassee,80220,US
26434,2020-12-01,MI,St. Clair,189377,US
26435,2020-12-01,MI,St. Joseph,98787,US
26436,2020-12-01,MI,Tuscola,70195,US
26437,2020-12-01,MI,Van Buren,112693,US
26438,2020-12-01,MI,Washtenaw,380098,US
26439,2020-12-01,MI,Wayne,2395974,US
26440,2020-12-01,MI,Wexford,27001,US
26441,2020-12-01,MN,Aitkin,28694,US
26442,2020-12-01,MN,Anoka,827750,US
26443,2020-12-01,MN,Becker,77183,US
26444,2020-12-01,MN,Beltrami,81532,US
26445,2020-12-01,MN,Benton,111508,US
26446,2020-12-01,MN,Big Stone,12286,US
26447,2020-12-01,MN,Blue Earth,145868,US
26448,2020-12-01,MN,Brown,56441,US
26449,2020-12-01,MN,Carlton,73006,US
26450,2020-12-01,MN,Carver,182644,US
26451,2020-12-01,MN,Cass,54526,US
26452,2020-12-01,MN,Chippewa,35462,US
26453,2020-12-01,MN,Chisago,117275,US
26454,2020-12-01,MN,Clay,179595,US
26455,2020-12-01,MN,Clearwater,18935,US
26456,2020-12-01,MN,Cook,2959,US
26457,2020-12-01,MN,Cottonwood,34783,US
26458,2020-12-01,MN,Crow Wing,131260,US
26459,2020-12-01,MN,Dakota,847351,US
26460,2020-12-01,MN,Dodge,32917,US
26461,2020-12-01,MN,Douglas,98928,US
26462,2020-12-01,MN,Faribault,24043,US
26463,2020-12-01,MN,Fillmore,29083,US
26464,2020-12-01,MN,Freeborn,55933,US
26465,2020-12-01,MN,Goodhue,82519,US
26466,2020-12-01,MN,Grant,10707,US
26467,2020-12-01,MN,Hennepin,2462173,US
26468,2020-12-01,MN,Houston,31114,US
26469,2020-12-01,MN,Hubbard,40463,US
26470,2020-12-01,MN,Isanti,73874,US
26471,2020-12-01,MN,Itasca,75556,US
26472,2020-12-01,MN,Jackson,21253,US
26473,2020-12-01,MN,Kanabec,25922,US
26474,2020-12-01,MN,Kandiyohi,155310,US
26475,2020-12-01,MN,Kittson,9702,US
26476,2020-12-01,MN,Koochiching,15362,US
26477,2020-12-01,MN,Lac qui Parle,16065,US
26478,2020-12-01,MN,Lake,15515,US
26479,2020-12-01,MN,Lake of the Woods,4169,US
26480,2020-12-01,MN,Le Sueur,55325,US
26481,2020-12-01,MN,Lincoln,13140,US
26482,2020-12-01,MN,Lyon,80910,US
26483,2020-12-01,MN,Mahnomen,11163,US
26484,2020-12-01,MN,Marshall,19318,US
26485,2020-12-01,MN,Martin,44460,US
26486,2020-12-01,MN,McLeod,86668,US
26487,2020-12-01,MN,Meeker,53331,US
26488,2020-12-01,MN,Mille Lacs,58134,US
26489,2020-12-01,MN,Morrison,84699,US
26490,2020-12-01,MN,Mower,95825,US
26491,2020-12-01,MN,Murray,21561,US
26492,2020-12-01,MN,Nicollet,59276,US
26493,2020-12-01,MN,Nobles,104771,US
26494,2020-12-01,MN,Norman,12248,US
26495,2020-12-01,MN,Olmsted,254708,US
26496,2020-12-01,MN,Otter Tail,120013,US
26497,2020-12-01,MN,Pennington,25667,US
26498,2020-12-01,MN,Pine,62541,US
26499,2020-12-01,MN,Pipestone,25716,US
26500,2020-12-01,MN,Polk,93533,US
26501,2020-12-01,MN,Pope,19916,US
26502,2020-12-01,MN,Ramsey,1050394,US
26503,2020-12-01,MN,Red Lake,8592,US
26504,2020-12-01,MN,Redwood,37336,US
26505,2020-12-01,MN,Renville,36273,US
26506,2020-12-01,MN,Rice,153784,US
26507,2020-12-01,MN,Rock,29453,US
26508,2020-12-01,MN,Roseau,46315,US
26509,2020-12-01,MN,Scott,313921,US
26510,2020-12-01,MN,Sherburne,218228,US
26511,2020-12-01,MN,Sibley,28953,US
26512,2020-12-01,MN,St. Louis,347558,US
26513,2020-12-01,MN,Stearns,494009,US
26514,2020-12-01,MN,Steele,72545,US
26515,2020-12-01,MN,Stevens,19126,US
26516,2020-12-01,MN,Swift,22746,US
26517,2020-12-01,MN,Todd,65167,US
26518,2020-12-01,MN,Traverse,5660,US
26519,2020-12-01,MN,Wabasha,41325,US
26520,2020-12-01,MN,Wadena,31466,US
26521,2020-12-01,MN,Waseca,49230,US
26522,2020-12-01,MN,Washington,524476,US
26523,2020-12-01,MN,Watonwan,30457,US
26524,2020-12-01,MN,Wilkin,16268,US
26525,2020-12-01,MN,Winona,102467,US
26526,2020-12-01,MN,Wright,305831,US
26527,2020-12-01,MN,Yellow Medicine,24635,US
26528,2020-12-01,MO,Adair,41563,US
26529,2020-12-01,MO,Andrew,30067,US
26530,2020-12-01,MO,Atchison,7630,US
